date,time,script,source_count,speakers,angles,sounds,duration_s,notes
2026-07-16,14:23,play_scenario3.py,4,"9,10,11,12",",,,",arunangshubanerjee-traffic-commotion-with-siren-and-car-horns-urban-street-noise-457233.mp3; BGD_150203_010_STR.CH1.wav; BGD_150203_010_STR.CH3.wav; BGD_150203_010_STR.CH2.wav,49.0,background noise
2026-07-16,14:23,play_scenario3.py,3,"1,2,3","0,45,90",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:23,play_scenario3.py,3,"1,3,5","0,90,180",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:23,play_scenario3.py,3,"1,2,5","0,45,180",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:23,play_scenario3.py,3,"1,2,6","0,45,225",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:23,play_scenario3.py,3,"1,3,4","0,90,135",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:23,play_scenario3.py,3,"1,4,7","0,135,270",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:23,play_scenario3.py,3,"2,3,4","45,90,135",arctic_a0076.wav; arctic_a0021.wav; arctic_a0039.wav,4.0,
2026-07-16,14:24,play_scenario3.py,4,"9,10,11,12",",,,",freesound_community-19-urban-background-sound-25831.mp3; koiroylers-urban-traffic-355941.mp3; BGD_150203_010_STR.CH5.wav; BGD_150203_010_STR.CH2.wav,49.0,background noise
2026-07-16,14:24,play_scenario3.py,3,"1,2,3","0,45,90",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:24,play_scenario3.py,3,"1,3,5","0,90,180",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:24,play_scenario3.py,3,"1,2,5","0,45,180",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:24,play_scenario3.py,3,"1,2,6","0,45,225",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:24,play_scenario3.py,3,"1,3,4","0,90,135",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:24,play_scenario3.py,3,"1,4,7","0,135,270",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:24,play_scenario3.py,3,"2,3,4","45,90,135",arctic_a0016.wav; arctic_a0039.wav; arctic_a0076.wav,4.0,
2026-07-16,14:25,play_scenario3.py,4,"9,10,11,12",",,,",BGD_150203_010_STR.CH2.wav; arunangshubanerjee-traffic-commotion-with-siren-and-car-horns-urban-street-noise-457233.mp3; BGD_150203_010_STR.CH2.wav; patolenin-urban-sounds-in-the-city-streets-at-sunset-358154.mp3,49.0,background noise
2026-07-16,14:25,play_scenario3.py,3,"1,2,3","0,45,90",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:25,play_scenario3.py,3,"1,3,5","0,90,180",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:25,play_scenario3.py,3,"1,2,5","0,45,180",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:25,play_scenario3.py,3,"1,2,6","0,45,225",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:25,play_scenario3.py,3,"1,3,4","0,90,135",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:25,play_scenario3.py,3,"1,4,7","0,135,270",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:25,play_scenario3.py,3,"2,3,4","45,90,135",arctic_a0039.wav; arctic_a0046.wav; arctic_a0016.wav,4.0,
2026-07-16,14:27,play_scenario3.py,4,"9,10,11,12",",,,",BGD_150203_010_STR.CH2.wav; freesound_community-19-urban-background-sound-25831.mp3; freesound_community-urban-seagulls-30068.mp3; patolenin-urban-sounds-in-the-city-streets-at-sunset-358154.mp3,49.0,background noise
2026-07-16,14:27,play_scenario3.py,3,"1,2,3","0,45,90",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
2026-07-16,14:27,play_scenario3.py,3,"1,3,5","0,90,180",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
2026-07-16,14:27,play_scenario3.py,3,"1,2,5","0,45,180",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
2026-07-16,14:27,play_scenario3.py,3,"1,2,6","0,45,225",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
2026-07-16,14:27,play_scenario3.py,3,"1,3,4","0,90,135",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
2026-07-16,14:27,play_scenario3.py,3,"1,4,7","0,135,270",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
2026-07-16,14:27,play_scenario3.py,3,"2,3,4","45,90,135",arctic_a0039.wav; arctic_a0021.wav; arctic_a0046.wav,4.0,
